Index,avg_price_per_kg
247,3.3614410170648625
248,6.81160330467992
249,6.44059149595887
250,10.108200804117132
251,8.50434866105661
252,8.897230695408325
253,5.972784298138322
254,7.576052222942053
255,6.1792703551996055
256,5.060083972200118
257,8.590921167223769
258,7.955549485521715
259,8.069818834552734
260,7.788256466245002
261,6.065789657626738
262,9.899859130421191
263,6.451743957486087
264,6.0239866649135365
265,4.126133899281285
266,6.721601438893231
267,4.838507309546458
268,5.825825023969628
269,6.420350838653121
270,6.779021428187207
271,8.503303214801235
272,6.31679388569637
273,8.795973580535247
274,3.4038472113211355
275,8.332476094465164
276,8.545237101886414
277,6.112519174240333
278,6.578918825935489
279,5.463792722136077
280,7.579867353955251
281,7.120607954393108
282,6.392208187496635
283,5.711871415616315
284,3.526614270654136
285,7.6875853146093505
286,4.342449646334444
287,6.096506306935225
288,7.433132842443229
289,7.309471083514836
290,9.352938419880047
291,5.758165069226834
292,5.580213156704758
293,5.83497231399997
294,2.201476792111862
295,7.441233782699783
296,8.278519039440653
297,8.362076748270283
298,8.406139205580985
299,7.4806827289776265
300,5.145330279929112
301,6.298234051238978
302,4.738743822831111
303,4.992465079788417
304,6.681697477327816
305,8.53461940924035
306,8.723568183691896
307,5.870289634611709
308,4.055150736252472
309,7.822275573158549
310,6.877496874061762
311,7.078867153973533
312,7.38535634677919
313,6.219245138929637
314,8.351202185362581
315,8.465516739118357
316,7.339633231069911
317,6.02492973692506
318,6.288783373061051
319,6.334810034270959
320,6.179610327556929
321,6.493357092913357
322,5.620787819821999
323,6.299130446715026
324,7.612081431599563
325,5.874042424747586
326,5.615785252397927
327,7.754935398968428
328,6.414577726516654
329,8.609002635287652
330,7.4666863734241815
331,6.623235592900073
332,5.1927587999216485
333,9.134433990417165
334,6.735218627309678
335,7.467828792615364
336,7.844667166764793
337,8.036958360810786
338,4.744104173975757
339,8.533839762756088
340,4.823295016987686
341,7.430871587164802
342,6.759467727102674
343,8.902860974454597
344,6.385869291548261
345,8.777035007655286
346,8.111706586244054
347,8.543573394200848
348,5.543119999790633
349,7.8196349428276335
350,8.134325469610758
351,7.561154471421105
352,8.239522197311999
353,7.512802244915747
354,7.880472391485
355,8.263069874004486
356,6.6001489643749665
357,6.314795270173818
358,10.111862404962721
359,8.26698994578419
360,7.321152904907194
361,8.039728170413582
362,6.715736472047865
363,8.231012449663922
364,8.423624311058575
365,7.555471293841947
366,6.680281208173255
367,7.734917502400094
368,8.006014969890202
369,7.518396798711365
370,7.768079122261952
371,5.784636314309864
372,5.29681098509127
373,6.860621000831998
374,8.179625725421374
375,5.200979230906341
376,7.451279943901227
377,5.475423845371097
378,5.352606945380558
379,7.512802244915747
380,4.883415048268034
381,7.597834493520168
382,7.221943907730747
383,7.005349426984594
384,7.1069968631131815
385,6.304511690099389
386,7.4850668010763
387,7.299825393451101
388,7.672737905264057
389,6.063734047507296
390,9.545133797328162
391,8.058694919247955
392,6.796518390309757
393,9.41065774414983
394,6.421974575798231
395,1.0426304905872712
396,9.167495011037317
397,5.546353201365946
398,7.169189052801357
399,7.307367033815353
400,6.681958504600971
401,6.245536159652147
402,5.355409182700441
403,8.875650871252674
404,5.925602154363787
405,6.978448885500711
406,9.545244186921536
407,6.2520138799641245
408,6.7972465065722645
409,4.332067810315493
410,8.5036280693148
411,8.488324900793941
412,6.1647626763688095
413,6.31286372726845
414,7.606435130978753
415,6.95492728958061
416,6.231565979844618
417,7.324524990976897
418,6.213072123083748
419,8.685545331567482
420,5.054811068224353
421,7.625007874354196
422,4.4241026878894445
423,7.064970810043178
424,5.17947367302304
425,6.443678824032304
426,6.445542140999805
427,7.907298209881446
428,6.803200469403691
429,7.401713396561718
430,6.779817909794474
431,8.735579269383834
432,6.9852952023761645
433,7.693089288338797
434,8.662722266632954
435,6.172534246341911
436,7.951383126121527
437,5.231895819481451
438,6.621669878330977
439,5.872337658000106
440,6.526557141080957
441,8.783083843507029
442,7.83970018928585
443,8.71503214061022
444,8.795129808666388
445,8.67020174310619
446,8.394095537689282
447,5.61568823833386
448,7.388636644504459
449,8.427796826305894
450,8.209718529345537
451,8.256901779169766
452,6.078502484220735
453,7.825934022360343
454,8.28213347721703
455,7.274333370394288
456,8.297614800117117
457,8.366327623181405
458,8.42340313808154
459,3.929277433437619
460,7.148934863597333
461,5.277553878128856
462,8.104261574329485
463,5.540887229589316
464,4.418671138464106
465,8.355167111222727
466,4.765325485453559
467,4.2030436301079135
468,8.172738518127062
469,5.163932025454869
470,8.158065058438297
471,7.052213117638985
472,8.382050019300095
473,5.842189522116769
474,5.419211158214694
475,4.189058975193348
476,7.888201275082338
477,8.538977201832495
478,5.58745250172251
479,6.313198539851783
480,6.379899914215912
481,5.399174582086744
482,7.802771137592117
483,8.478791639592146
484,6.334626501097773
485,8.685438695126777
486,7.652529309370038
487,8.897076803221353
488,6.737126668091605
489,8.038416475369104
490,5.587592683274579
491,4.54728561697857
492,6.394193242992515
493,6.410460995167796
494,8.197125830220557
495,9.031143637500918
496,6.747802737437723
497,6.246148079526847
498,7.956353255116483
499,8.193023095907847
500,7.5461077164236485
501,8.75102959970718
502,5.8594784285332935
503,8.386576270419937
504,8.207636689719038
505,8.235987548454887
506,8.375013857217255
507,7.730162438725529
508,5.210936864385076
509,8.117519462210566
510,6.353576114642237
511,8.226869009260554
512,6.791309814629585
513,6.045427584668687
514,5.929236785747889
515,8.0314723492952
516,8.83195027345073
517,8.646879007420921
518,6.553461028358015
519,7.278131569446941
520,6.213324926970927
521,8.33059054799287
522,6.9919616578145
523,6.592481994141508
524,5.108935536781246
525,7.454018923490366
526,6.511811440008387
527,8.04185491961698
528,3.891032185597396
529,3.929277433437619
530,8.533800135651745
531,8.386268018811734
532,5.866928263533282
533,8.213785011898835
534,8.499600337488573
535,8.795419093549299
536,8.226869009260554
537,7.200503407244014
538,6.906956802636614
539,5.3601267127041865
540,7.6391370142273445
541,8.161584335487078
542,4.823071191067356
543,7.652356884721939
544,8.603739243296332
545,7.086974607990669
546,4.8687981127886815
547,8.296589687001415
548,5.892714771502597
549,8.16282842381952
550,7.508804544991563
551,4.677813441842773
552,6.398655437702473
553,6.32941236823126
554,5.1704173748976245
555,6.141626165373509
556,3.4933285643714953
557,8.763047811320575
558,7.980536317838414
559,4.1683242964609235
560,6.01015781318074
561,9.061709677458111
562,4.499791747947256
563,4.902171925722541
564,4.936206996074361
565,7.520685336041879
566,5.911622091453864
567,8.06172321252734
568,5.300749921663737
569,8.445608643806281
570,8.53242663542369
571,4.342449646334444
572,5.78148138096094
573,8.45102930471785
574,8.16702625247126
575,6.533399664428089
576,6.062239211502856
577,6.351462187774359
578,5.834594547709457
579,7.486361778535866
580,8.150814189197263
581,6.460283499547131
582,7.200148571134378
583,5.789862283245839
584,7.543601915976524
585,7.755288759829455
586,7.259424650945675
587,6.9960617312131035
588,8.989911124052924
589,6.288289820993214
590,6.021046079926691
591,8.899848815206951
592,6.741839347120276
593,5.647355551669989
594,5.400223935890608
595,7.965475131194125
596,6.54834269900266
597,6.790771249740374
598,5.9107700544695945
599,6.835647960997903
600,3.3462881839200236
601,7.196091788400281
602,6.234981257186973
603,8.9506490969884
604,5.83156622112574
605,8.428306325343783
606,3.741777522202483
607,8.346375546588206
608,3.1692529746469518
609,8.504533354391697
610,8.260164559138502
611,8.508302206984354
612,8.14886917731883
613,7.568427325891662
614,5.448606092400041
615,8.558203618649713
616,6.534296389889278
617,6.107792420833448
618,9.97415178790743
619,4.238258841528932
620,8.744911300360855
621,8.077932559132023
622,9.192496372867936
623,7.722847704819742
624,5.534528875968135
625,6.656301746866575
626,8.671020108990433
627,6.158584613427593
628,5.200765012715237
629,7.543818416142585
630,7.335489670368588
631,4.93000398740287
632,6.412046149628168
633,5.089505787272174
634,5.898955096824011
635,5.870086692004861
636,6.0596921294823005
637,8.765788665220953
638,6.17033209033616
639,4.398860225559474
640,5.860520639846982
641,5.622425179808488
642,5.316453595436542
643,8.685438695126777
644,4.908244518560878
645,7.68663223027761
646,4.694621154195374
647,7.469864190813496
648,5.295486777667975
649,8.989705981408406
650,8.479740366757596
651,5.430964348758607
652,7.192514923247472
653,6.090813717907167
654,7.821302885136447
655,5.018324320998545
656,7.734917502400094
657,6.137836078406053
658,5.4121347854948
659,6.992351923879141
660,8.197606772722793
661,5.7223307300873785
662,6.160857657359429
663,5.929997181056024
664,2.0990967480433937
665,8.57507505268768
666,7.271627619185892
667,8.187320971295321
668,4.55420027788341
669,9.548500077135941
670,6.812120106015755
671,8.982171157870198
672,5.64813876754306
673,4.624585755305361
674,6.188498348923986
675,10.672014395142924
676,8.123845800136678
677,3.4973591236162065
678,7.814542561673079
679,7.590844445870516
680,6.3787029715826975
681,6.075297374329693
682,8.023582339440054
683,6.496942730291721
684,7.283886172229813
685,7.905645742814158
