Index,avg_price_per_kg
437,4.640999999999999
438,5.560000000000001
439,5.9559999999999995
440,5.992
441,8.895
442,5.995
443,10.0
444,9.940000000000001
445,8.694
446,10.444999999999999
447,7.5470000000000015
448,8.208000000000002
449,8.208
450,8.317999999999998
451,10.0
452,6.749
453,9.014
454,7.494
455,6.203000000000001
456,7.851999999999999
457,8.312
458,8.553999999999998
459,4.4399999999999995
460,7.4159999999999995
461,5.014
462,8.698999999999998
463,5.560000000000001
464,5.992
465,8.194
466,4.022
467,4.88
468,7.424000000000001
469,5.437000000000002
470,8.161
471,8.273
472,8.218
473,5.397
474,5.016999999999999
475,5.507
476,10.193
477,10.672999999999998
478,3.932
479,6.411999999999999
480,5.560000000000001
481,4.720000000000001
482,7.650000000000001
483,4.575
484,3.6239999999999997
485,8.389
486,7.0040000000000004
487,8.215
488,3.3630000000000004
489,4.927
490,3.932
491,5.601999999999999
492,7.111
493,7.132000000000001
494,7.728999999999999
495,10.443000000000001
496,6.7219999999999995
497,4.797000000000001
498,8.619
499,8.224
500,9.321
501,9.519000000000002
502,12.031
503,8.605
504,9.36
505,7.780000000000001
506,10.0
507,7.359999999999999
508,6.67
509,7.556
510,5.305
511,8.691999999999998
512,6.899000000000001
513,6.247
514,4.4399999999999995
515,7.853
516,8.739999999999998
517,8.285
518,6.642
519,7.425999999999999
520,4.747
521,9.077
522,5.2090000000000005
523,6.523000000000001
524,6.221
525,7.295
526,8.922
527,7.650000000000001
528,2.775
529,4.4399999999999995
530,9.744
531,9.840000000000002
532,5.705
533,8.739999999999998
534,7.328999999999999
535,9.255999999999998
536,8.691999999999998
537,7.067
538,5.734
539,6.1850000000000005
540,8.395999999999999
541,8.339
542,4.83
543,7.25
544,9.354000000000001
545,7.781000000000001
546,6.07
547,7.822999999999999
548,6.36
549,4.5760000000000005
550,6.819
551,5.677
552,6.0
553,6.110000000000001
554,4.618
555,4.646999999999999
556,5.705
557,10.0
558,7.007
559,4.961
560,5.9220000000000015
561,8.537
562,4.547
563,5.560000000000001
564,5.843999999999999
565,6.912000000000001
566,4.618
567,9.224
568,7.0470000000000015
569,9.046000000000001
570,8.578
571,4.726000000000001
572,6.075999999999999
573,9.138
574,8.006
575,5.211
576,5.888
577,6.135
578,3.396
579,7.747
580,10.930000000000001
581,5.560000000000001
582,4.938000000000001
583,3.2610000000000006
584,6.071000000000001
585,8.648
586,8.200000000000001
587,6.6450000000000005
588,11.896
589,6.787000000000001
590,7.159999999999999
591,8.602
592,7.106
593,6.133
594,6.324
595,6.656000000000001
596,6.110000000000001
597,6.5280000000000005
598,6.67
599,7.159999999999999
600,5.534
601,6.609
602,7.203999999999999
603,10.436000000000002
604,8.526
605,7.058
606,2.4949999999999997
607,7.843999999999999
608,4.231
609,8.18
610,9.056000000000001
611,8.597
612,7.932000000000002
613,7.084999999999999
614,4.718999999999999
615,10.589000000000002
616,5.139
617,6.501
618,12.666
619,5.529999999999999
620,7.756
621,5.197000000000001
622,10.427000000000001
623,8.14
624,5.560000000000001
625,6.110000000000001
626,4.973000000000001
627,6.147
628,4.662999999999999
629,6.777999999999999
630,6.404000000000001
631,5.833
632,6.998
633,5.543000000000001
634,5.6389999999999985
635,7.220000000000001
636,6.058999999999999
637,8.889999999999999
638,5.865
639,4.7940000000000005
640,8.027
641,6.36
642,5.0
643,8.389
644,4.436999999999999
645,10.930000000000001
646,7.016
647,6.635000000000001
648,4.7589999999999995
649,9.368000000000002
650,8.061000000000002
651,5.713000000000001
652,7.462000000000001
653,5.920999999999999
654,8.739999999999998
655,4.665
656,7.57
657,5.154999999999999
658,4.428
659,5.666
660,9.33
661,6.110000000000001
662,6.67
663,6.110000000000001
664,1.6280000000000001
665,11.083000000000002
666,8.200000000000001
667,7.450999999999999
668,4.746
669,11.809999999999999
670,6.8709999999999996
671,9.840000000000002
672,5.560000000000001
673,5.4399999999999995
674,7.1930000000000005
675,10.279
676,10.141
677,6.163000000000001
678,7.715999999999999
679,7.549999999999999
680,2.8049999999999997
681,3.2920000000000003
682,6.9879999999999995
683,6.110000000000001
684,7.2120000000000015
685,7.255000000000001
