Index,avg_price_per_kg
442,7.86681086756289
443,8.711861895397305
444,8.90558093227446
445,8.677689246833324
446,8.297992357984185
447,5.622613448649645
448,7.36203339882195
449,8.472141833975911
450,8.164387041702867
451,8.259571008384228
452,6.088647313416004
453,7.8916768077760935
454,8.323847085237503
455,7.252427803352475
456,8.314821580424905
457,8.415118368342519
458,8.484742740169168
459,3.950023766607046
460,7.114950619637966
461,5.132706390693784
462,8.070626037195325
463,5.395589167252183
464,4.422905456274748
465,8.312472367659211
466,4.775038983672857
467,4.252538830041885
468,8.112438715994358
469,5.174891645088792
470,8.17141211219132
471,7.037663161754608
472,8.394025094807148
473,5.862573642283678
474,5.393652347847819
475,4.202718209475279
476,7.91705796122551
477,8.554121792316437
478,5.587239610031247
479,6.331622548401356
480,6.362528085708618
481,5.389883369207382
482,7.7673093769699335
483,8.48746787942946
484,6.370278792455792
485,8.691805258393288
486,7.690990509465337
487,8.890453025698662
488,6.732884220778942
489,8.056371979415417
490,5.587383376434445
491,4.55883889272809
492,6.411293979734182
493,6.446010077372193
494,8.213807376101613
495,9.03799169510603
496,6.735306018963456
497,6.240781523287296
498,8.024473117664456
499,8.175037682056427
500,7.518679255619645
501,8.751663954928517
502,5.8842847272753716
503,8.404577877372503
504,8.23352224752307
505,8.289765806868672
506,8.373528152704239
507,7.767013657838106
508,5.190129719674587
509,8.133008385077119
510,6.347125552594662
511,8.186352180317044
512,6.778586871922016
513,6.049474546685815
514,5.917180273681879
515,8.022887744009495
516,8.83077172189951
517,8.693400720134377
518,6.5844552759081125
519,7.306747801601887
520,6.200632184743881
521,8.347555296495557
522,6.980576071888208
523,6.572182811796665
524,5.097009152173996
525,7.420434640720487
526,6.533511318266392
527,7.999689111486077
528,3.931994453072548
529,3.950023766607046
530,8.552446980029345
531,8.401387795805931
532,5.882419586181641
533,8.23247666656971
534,8.498928137123585
535,8.840151967480779
536,8.186352180317044
537,7.162246584892273
538,6.8873056173324585
539,5.360719382762909
540,7.60568462498486
541,8.178730856627226
542,4.834851756691933
543,7.692987227812409
544,8.723101178184152
545,7.084077537059784
546,4.91650028154254
547,8.316636674106121
548,5.877890899777412
549,8.180603474378586
550,7.463709771633148
551,4.727476391941309
552,6.387293286621571
553,6.316043082624674
554,5.184420362114906
555,6.142056243494153
556,3.5121915712952614
557,8.75879410840571
558,7.99997241050005
559,4.217741657048464
560,6.025672886520624
561,9.09915698505938
562,4.529037728905678
563,4.887577690184116
564,4.944922376424074
565,7.491005579009652
566,4.390984017401934
567,8.079953135922551
568,5.28581490367651
569,8.46472243592143
570,8.53909407556057
571,4.181137062609196
572,5.814191974699497
573,8.461252629756927
574,8.17433912307024
575,6.528086395934224
576,5.898917805403471
577,6.36919017508626
578,5.868600968271494
579,7.498448919504881
580,8.107302377000451
581,6.471778713166714
582,7.152363955974579
583,5.8198142275214195
584,7.552554704248905
585,7.616693541407585
586,7.233276344835758
587,7.015476249158382
588,8.992798896506429
589,6.3015705943107605
590,6.020988054573536
591,8.902247840538621
592,6.7099709287285805
593,5.680585477501154
594,5.40683576092124
595,7.991652131080627
596,6.5245699640363455
597,6.646618418395519
598,5.941133737564087
599,6.836759485304356
600,3.373639728873968
601,7.1727772653102875
602,6.232387645170093
603,8.95930240303278
604,5.897138204425573
605,8.426254326477647
606,3.814151730388403
607,8.387301245704293
608,3.2137638200074434
609,8.500440709292889
610,8.273181863129139
611,8.514076324179769
612,8.162040384486318
613,7.53338841535151
614,5.479352992027998
615,8.557945931330323
616,6.391454614698887
617,6.109468251466751
618,9.996036015450954
619,4.253661256283522
620,8.741079702973366
621,8.13022037781775
622,9.238081084564328
623,8.139999657869339
624,5.388857813552022
625,6.636510683223605
626,8.668735034763813
627,6.1469338349998
628,5.212305340915918
629,7.565878853201866
630,7.309774549677968
631,4.939223725348711
632,6.427001353353262
633,5.0974987875670195
634,5.887584455311298
635,5.810254890471697
636,6.057944709435105
637,8.805580513551831
638,6.182639203965664
639,4.4048589915037155
640,5.908414997160435
641,5.5944862980395555
642,5.33134151995182
643,8.691805258393288
644,4.896249461919069
645,7.664305793121457
646,4.683372497558594
647,7.442886644974351
648,5.306819496676326
649,8.982601158320904
650,8.433189578354359
651,5.4358322490006685
652,7.21545085310936
653,6.060214772820473
654,7.7797834146767855
655,5.005426451563835
656,7.771619234234095
657,6.155596606433392
658,5.267123969271779
659,7.069246651604772
660,8.21835901029408
661,5.6886532213538885
662,6.167677970603108
663,5.96267931163311
664,1.507853228598833
665,8.539237158372998
666,7.246970355510712
667,8.20813594199717
668,4.568014398217201
669,9.583312274888158
670,6.792763056233525
671,8.973847545683384
672,5.65530457533896
673,4.652250576764345
674,6.194797581061721
675,10.700337627902627
676,8.148386703804135
677,3.2096642293035984
678,7.8800718653947115
679,7.600507698953152
680,6.366031937301159
681,6.090049110352993
682,8.046715000644326
683,6.415138006210327
684,7.262401342391968
685,7.870821431279182
