Index,avg_price_per_kg
519,7.180247533044621
520,6.414873522126072
521,8.096999139803302
522,6.93827178013089
523,6.798182975967393
524,5.170977101693097
525,7.600111010663113
526,6.3779639802783095
527,8.157763768453606
528,3.6728826556441163
529,3.920777664327943
530,8.259713012741486
531,8.20518898870887
532,5.885119777659838
533,8.064860764126479
534,8.46799192042863
535,8.56967397798644
536,8.385213575600119
537,7.436946376819833
538,7.05986051530499
539,5.3993211810770845
540,7.767512458498459
541,8.010980749545979
542,4.826404333705341
543,7.6133785774186435
544,8.019355812793492
545,6.978315812265464
546,4.596112783679928
547,8.116047934024209
548,6.148270936871995
549,7.965697294805523
550,7.793795349897209
551,4.468133740259418
552,6.540165528924263
553,6.38118020779666
554,5.2057182296521205
555,6.142010571295486
556,3.6333965693042956
557,8.690030312950967
558,7.833056750735977
559,3.919514074897961
560,5.9132893370301645
561,8.970262035261385
562,4.4456781417543425
563,5.050217989244629
564,5.2038995845441605
565,7.631073681703583
566,7.074292349282587
567,7.890741221143799
568,5.334691962573743
569,8.173692566855607
570,8.35571373051198
571,4.836870860572162
572,5.698795511594199
573,8.252652527653936
574,8.188712685619521
575,6.577979968118598
576,6.502330852033992
577,6.2267324350636954
578,5.690533395228158
579,7.436680439423071
580,8.277349090137704
581,6.383670933539179
582,7.219411611572468
583,5.611545387348542
584,7.5285653580826875
585,8.53646502984293
586,7.414356755984954
587,6.890649200273401
588,8.930109741485921
589,6.218535481851632
590,5.962622124074642
591,8.773809643107597
592,6.924932894736685
593,5.488550521364232
594,5.604448532832976
595,7.752165481883367
596,6.672745211042638
597,7.111813370507207
598,5.787239481314828
599,6.867922311361781
600,3.3187323282313628
601,7.328081663578359
602,6.313404168005036
603,8.755445076598335
604,5.673437253660268
605,8.377436758059503
606,3.6943899906377737
607,8.159369652735222
608,3.1368310230413954
609,8.439323816046453
610,8.144172470060766
611,8.429461257211187
612,8.035512380632554
613,7.664908528082833
614,5.417919577191697
615,8.518993422046606
616,6.775310744318631
617,6.2175711788345325
618,9.686567965817176
619,4.430455258582697
620,8.62603346206015
621,7.842714747279388
622,8.964324761922853
623,6.850327652371561
624,6.310140777290599
625,6.762253078840786
626,8.574429959080135
627,6.303732875585865
628,5.465873115397699
629,7.486290975592965
630,7.4096344773324745
631,5.188942088322619
632,6.323588509766978
633,5.11521330980986
634,6.1025405007962945
635,6.417156486913882
636,6.127105949080487
637,8.646911843981798
638,6.126809918595882
639,4.408106175326793
640,5.883162617893049
641,6.016258986343473
642,5.358460776644733
643,8.591565223064208
644,5.0255160929800695
645,7.755943694276084
646,4.665624280497468
647,7.519854207859225
648,5.26491637006302
649,8.921586297654358
650,8.70386065368075
651,5.490214805139203
652,7.121318347001306
653,6.26822091556096
654,8.043898292849008
655,5.145768769787082
656,7.473178146718055
657,6.03947892106271
658,6.179410865905993
659,6.646197060279974
660,7.955540515500161
661,5.983016813730501
662,6.185913945863376
663,5.737461934706062
664,4.163418308331529
665,8.776471289271285
666,7.413041355493988
667,7.928938052678859
668,4.4932049827421
669,9.411883640735596
670,6.838505755731603
671,8.87191003066755
672,5.717327861150807
673,4.538144320347328
674,6.2141426614794
675,10.632070108599692
676,7.9075046520974865
677,4.396206598318258
678,7.50961458757547
679,7.445820157507569
680,6.473883200296768
681,6.038901787688246
682,7.864534834853657
683,7.059580715000266
684,7.44187385604846
685,8.072100976202819
